Date,Business Area,Region,Country,IT Sub Area,IT Area,Cost element name,Cost Element Group,Cost Element Sub Group,Actual,Forecast,Plan,Plan_positive,Spend_status,Actual vs plan variance,Forecast vs plan variance,Actual - Forecast,Month,Month Name
Apr,Services,Europe,Germany,Data Management,Enablement,Materials,Other,Supplies,204.87,,,,Unplanned Actual,204.87,,204.87,4,Apr
Apr,Services,Europe,Germany,Data Management,Enablement,Materials,Other,Supplies,,204.87,,,Unplanned Forecast,,204.87,-204.87,4,Apr
Apr,Services,Europe,Germany,Data Management,Enablement,Non CAPEX Equipment,Hardware & Software,Hardware,710.52,,,,Unplanned Actual,710.52,,710.52,4,Apr
Apr,Services,Europe,Germany,Data Management,Enablement,Non CAPEX Equipment,Hardware & Software,Hardware,,710.52,,,Unplanned Forecast,,710.52,-710.52,4,Apr
Apr,Services,Europe,Germany,Data Management,Enablement,Other Bonuses,Labor,Internal Labor,711.65,,,,Unplanned Actual,711.65,,711.65,4,Apr
Apr,Services,Europe,Germany,Data Management,Enablement,Other Bonuses,Labor,Internal Labor,,711.65,,,Unplanned Forecast,,711.65,-711.65,4,Apr
Apr,Services,Europe,Germany,Data Management,Enablement,Other Miscellaneous Expense,Other,Other,199411.23,,,,Unplanned Actual,199411.23,,199411.23,4,Apr
Apr,Services,Europe,Germany,Data Management,Enablement,Other Miscellaneous Expense,Other,Other,,199411.23,,,Unplanned Forecast,,199411.23,-199411.23,4,Apr
Apr,Services,Europe,Germany,Data Management,Enablement,Professional Services,Labor,External Labor,54.25,,,,Unplanned Actual,54.25,,54.25,4,Apr
Apr,Services,Europe,Germany,Data Management,Enablement,Professional Services,Labor,External Labor,,54.25,,,Unplanned Forecast,,54.25,-54.25,4,Apr
Apr,Services,Europe,Germany,Data Management,Enablement,Regular Salaries And Wages,Labor,Internal Labor,7171.77,,,,Unplanned Actual,7171.77,,7171.77,4,Apr
Apr,Services,Europe,Germany,Data Management,Enablement,Regular Salaries And Wages,Labor,Internal Labor,,7171.77,,,Unplanned Forecast,,7171.77,-7171.77,4,Apr
Apr,Services,Europe,Germany,Data Management,Enablement,Regular Salaries And Wages,Labor,Internal Labor,,,13408.52,13408.52,Planned Only,,,0.0,4,Apr
Apr,Services,Europe,Germany,Data Management,Enablement,Telephone,Other,Telecomm,-75562.17,,,,Unplanned Actual,-75562.17,,-75562.17,4,Apr
Apr,Services,Europe,Germany,Data Management,Enablement,Telephone,Other,Telecomm,,-75562.17,,,Unplanned Forecast,,-75562.17,75562.17,4,Apr
Apr,Services,Europe,Germany,Data Management,Enablement,Vacation,Labor,Internal Labor,71.87,,,,Unplanned Actual,71.87,,71.87,4,Apr
Apr,Services,Europe,Germany,Data Management,Enablement,Vacation,Labor,Internal Labor,,71.87,,,Unplanned Forecast,,71.87,-71.87,4,Apr
Apr,Services,Europe,Spain,Data Management,Enablement,Regular Salaries And Wages,Labor,Internal Labor,,,13408.52,13408.52,Planned Only,,,0.0,4,Apr
Apr,BU,Latin America,Mexico,Emerging,BU Support,Allowances,Labor,Internal Labor,,,1498.16,1498.16,Planned Only,,,0.0,4,Apr
Apr,BU,Latin America,Mexico,Emerging,BU Support,Bonuses,Labor,Internal Labor,,,2394.47,2394.47,Planned Only,,,0.0,4,Apr
Apr,BU,Latin America,Mexico,Emerging,BU Support,Contractors,Labor,External Labor,37646.28,,,,Unplanned Actual,37646.28,,37646.28,4,Apr
Apr,BU,Latin America,Mexico,Emerging,BU Support,Contractors,Labor,External Labor,,37646.28,,,Unplanned Forecast,,37646.28,-37646.28,4,Apr
Apr,BU,Latin America,Mexico,Emerging,BU Support,Employee Benefits,Labor,Internal Labor,,,2716.03,2716.03,Planned Only,,,0.0,4,Apr
Apr,BU,Latin America,Mexico,Emerging,BU Support,Fixed Assets,Depr & Amort,Depreciation,,,5117.63,5117.63,Planned Only,,,0.0,4,Apr
Apr,BU,Latin America,Mexico,Emerging,BU Support,Indemnification and Separation Allowance,Other,Severance,,,6009.62,6009.62,Planned Only,,,0.0,4,Apr
Apr,BU,Latin America,Mexico,Emerging,BU Support,Insurance,Labor,Internal Labor,,,1364.18,1364.18,Planned Only,,,0.0,4,Apr
Apr,BU,Latin America,Mexico,Emerging,BU Support,LOS,Other,Severance,,,14.42,14.42,Planned Only,,,0.0,4,Apr
Apr,BU,Latin America,Mexico,Emerging,BU Support,Other ( + Tax ),Labor,Internal Labor,,,300.48,300.48,Planned Only,,,0.0,4,Apr
Apr,BU,Latin America,Mexico,Emerging,BU Support,Other ( - Tax ),Labor,Internal Labor,,,938.14,938.14,Planned Only,,,0.0,4,Apr
Apr,BU,Latin America,Mexico,Emerging,BU Support,Other Bonuses,Labor,Internal Labor,,,1041.99,1041.99,Planned Only,,,0.0,4,Apr
Apr,BU,Latin America,Mexico,Emerging,BU Support,Payroll Taxes - Extra,Labor,Internal Labor,,,734.54,734.54,Planned Only,,,0.0,4,Apr
Apr,BU,Latin America,Mexico,Emerging,BU Support,Payroll Taxes - Other,Labor,Internal Labor,,,1155.85,1155.85,Planned Only,,,0.0,4,Apr
Apr,BU,Latin America,Mexico,Emerging,BU Support,Payroll Taxes - Retirement,Labor,Internal Labor,,,462.1,462.1,Planned Only,,,0.0,4,Apr
Apr,BU,Latin America,Mexico,Emerging,BU Support,Payroll Taxes - Salaries,Labor,Internal Labor,,,2529.25,2529.25,Planned Only,,,0.0,4,Apr
Apr,BU,Latin America,Mexico,Emerging,BU Support,Regular Salaries And Wages,Labor,Internal Labor,,,27540.14,27540.14,Planned Only,,,0.0,4,Apr
Apr,BU,Latin America,Mexico,Emerging,BU Support,Savings Plan,Labor,Internal Labor,,,1189.34,1189.34,Planned Only,,,0.0,4,Apr
Apr,BU,Latin America,Mexico,Emerging,BU Support,Training Allowance,Other,Training,,,33.41,33.41,Planned Only,,,0.0,4,Apr
Apr,BU,Latin America,Mexico,Emerging,BU Support,Vacation,Labor,Internal Labor,,,660.5,660.5,Planned Only,,,0.0,4,Apr
Apr,BU,USA,USA,R5,Functional,Computer Hardware,Hardware & Software,Hardware,-111.3,,,,Unplanned Actual,-111.3,,-111.3,4,Apr
Apr,BU,USA,USA,R5,Functional,Computer Hardware,Hardware & Software,Hardware,,-111.3,,,Unplanned Forecast,,-111.3,111.3,4,Apr
Apr,BU,USA,USA,R5,Functional,Fixed Assets,Depr & Amort,Depreciation,4167.9,,,,Unplanned Actual,4167.9,,4167.9,4,Apr
Apr,BU,USA,USA,R5,Functional,Fixed Assets,Depr & Amort,Depreciation,,4167.9,,,Unplanned Forecast,,4167.9,-4167.9,4,Apr
Apr,BU,USA,USA,R5,Functional,Fixed Assets,Depr & Amort,Depreciation,,,43799.75,43799.75,Planned Only,,,0.0,4,Apr
Apr,BU,USA,USA,R5,Functional,Other Miscellaneous Expense,Other,Other,,,55727.78,55727.78,Planned Only,,,0.0,4,Apr
Apr,BU,USA,USA,R5,Functional,Outsourcing,Labor,External Labor,23208.0,,,,Unplanned Actual,23208.0,,23208.0,4,Apr
Apr,BU,USA,USA,R5,Functional,Outsourcing,Labor,External Labor,,23208.0,,,Unplanned Forecast,,23208.0,-23208.0,4,Apr
Apr,BU,USA,USA,R5,Functional,Professional Services,Labor,External Labor,-4238.36,,,,Unplanned Actual,-4238.36,,-4238.36,4,Apr
Apr,BU,USA,USA,R5,Functional,Professional Services,Labor,External Labor,,-4238.36,,,Unplanned Forecast,,-4238.36,4238.36,4,Apr
Apr,BU,USA,USA,R5,Functional,Professional Services,Labor,External Labor,,,335263.33,335263.33,Planned Only,,,0.0,4,Apr
Apr,BU,USA,USA,R5,Functional,Property Taxes,Other,Taxes,1210.78,,,,Unplanned Actual,1210.78,,1210.78,4,Apr
Apr,BU,USA,USA,R5,Functional,Property Taxes,Other,Taxes,,1210.78,,,Unplanned Forecast,,1210.78,-1210.78,4,Apr
Apr,BU,USA,USA,R5,Functional,Software,Depr & Amort,Amortization,54682.34,,,,Unplanned Actual,54682.34,,54682.34,4,Apr
Apr,BU,USA,USA,R5,Functional,Software,Depr & Amort,Amortization,,54682.34,,,Unplanned Forecast,,54682.34,-54682.34,4,Apr
Apr,BU,USA,USA,R5,Functional,Software Maintenance,Hardware & Software,Software Maintenance,3592.44,,,,Unplanned Actual,3592.44,,3592.44,4,Apr
Apr,BU,USA,USA,R5,Functional,Software Maintenance,Hardware & Software,Software Maintenance,,3592.44,,,Unplanned Forecast,,3592.44,-3592.44,4,Apr
Apr,BU,USA,USA,R5,Functional,Telecom,Other,Telecomm,141.88,,,,Unplanned Actual,141.88,,141.88,4,Apr
Apr,BU,USA,USA,R5,Functional,Telecom,Other,Telecomm,,141.88,,,Unplanned Forecast,,141.88,-141.88,4,Apr
Apr,Infrastructure,Europe,France,Productivity,Infrastructure,Employee Benefits,Labor,Internal Labor,1091.85,,,,Unplanned Actual,1091.85,,1091.85,4,Apr
Apr,Infrastructure,Europe,France,Productivity,Infrastructure,Employee Benefits,Labor,Internal Labor,,1091.85,,,Unplanned Forecast,,1091.85,-1091.85,4,Apr
Apr,Infrastructure,Europe,France,Productivity,Infrastructure,Materials,Other,Supplies,,,191.56,191.56,Planned Only,,,0.0,4,Apr
Apr,Infrastructure,Europe,France,Productivity,Infrastructure,Outsourcing,Labor,External Labor,,,1527.97,1527.97,Planned Only,,,0.0,4,Apr
Apr,Infrastructure,Europe,France,Productivity,Infrastructure,Payroll Taxes - Extra,Labor,Internal Labor,437.74,,,,Unplanned Actual,437.74,,437.74,4,Apr
Apr,Infrastructure,Europe,France,Productivity,Infrastructure,Payroll Taxes - Extra,Labor,Internal Labor,,437.74,,,Unplanned Forecast,,437.74,-437.74,4,Apr
Apr,Infrastructure,Europe,France,Productivity,Infrastructure,Regular Salaries And Wages,Labor,Internal Labor,827.16,,,,Unplanned Actual,827.16,,827.16,4,Apr
Apr,Infrastructure,Europe,France,Productivity,Infrastructure,Regular Salaries And Wages,Labor,Internal Labor,,827.16,,,Unplanned Forecast,,827.16,-827.16,4,Apr
Apr,Infrastructure,Europe,France,Productivity,Infrastructure,Regular Salaries And Wages,Labor,Internal Labor,,,15324.04,15324.04,Planned Only,,,0.0,4,Apr
Apr,Infrastructure,Europe,France,Productivity,Infrastructure,Snacks,Other,Other,-157.97,,,,Unplanned Actual,-157.97,,-157.97,4,Apr
Apr,Infrastructure,Europe,France,Productivity,Infrastructure,Snacks,Other,Other,,-157.97,,,Unplanned Forecast,,-157.97,157.97,4,Apr
Apr,Infrastructure,Europe,France,Productivity,Infrastructure,Training,Other,Training,,,191.56,191.56,Planned Only,,,0.0,4,Apr
Apr,Infrastructure,Europe,Ireland,Productivity,Infrastructure,Professional Services,Labor,External Labor,-112627.61,,,,Unplanned Actual,-112627.61,,-112627.61,4,Apr
Apr,Infrastructure,Europe,Ireland,Productivity,Infrastructure,Professional Services,Labor,External Labor,,-112627.61,,,Unplanned Forecast,,-112627.61,112627.61,4,Apr
Apr,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Adjustments,Shared Services,Outbound Allocations,-68912000.0,,,,Unplanned Actual,-68912000.0,,-68912000.0,4,Apr
Apr,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Adjustments,Shared Services,Outbound Allocations,,-68912000.0,,,Unplanned Forecast,,-68912000.0,68912000.0,4,Apr
Apr,Infrastructure,USA,USA,Networking,Infrastructure,Professional Services,Labor,External Labor,5985.0,,,,Unplanned Actual,5985.0,,5985.0,4,Apr
Apr,Infrastructure,USA,USA,Networking,Infrastructure,Professional Services,Labor,External Labor,,5985.0,,,Unplanned Forecast,,5985.0,-5985.0,4,Apr
Apr,Infrastructure,USA,USA,Networking,Infrastructure,Software Maintenance,Hardware & Software,Software Maintenance,16901.04,,,,Unplanned Actual,16901.04,,16901.04,4,Apr
Apr,Infrastructure,USA,USA,Networking,Infrastructure,Software Maintenance,Hardware & Software,Software Maintenance,,16901.04,,,Unplanned Forecast,,16901.04,-16901.04,4,Apr
Apr,Infrastructure,USA,USA,Networking,Infrastructure,Telecom,Other,Telecomm,-442354.09,,,,Unplanned Actual,-442354.09,,-442354.09,4,Apr
Apr,Infrastructure,USA,USA,Networking,Infrastructure,Telecom,Other,Telecomm,,-442354.09,,,Unplanned Forecast,,-442354.09,442354.09,4,Apr
Apr,Infrastructure,USA,USA,Networking,Infrastructure,Telephone,Other,Telecomm,647228.95,,,,Unplanned Actual,647228.95,,647228.95,4,Apr
Apr,Infrastructure,USA,USA,Networking,Infrastructure,Telephone,Other,Telecomm,,647228.95,,,Unplanned Forecast,,647228.95,-647228.95,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Bonuses,Labor,Internal Labor,5010.46,,,,Unplanned Actual,5010.46,,5010.46,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Bonuses,Labor,Internal Labor,6604.52,,,,Unplanned Actual,6604.52,,6604.52,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Bonuses,Labor,Internal Labor,,6604.52,,,Unplanned Forecast,,6604.52,-6604.52,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Bonuses,Labor,Internal Labor,,5010.46,,,Unplanned Forecast,,5010.46,-5010.46,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Bonuses,Labor,Internal Labor,,,6296.0,6296.0,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Bonuses,Labor,Internal Labor,,,5770.0,5770.0,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Computer Hardware,Hardware & Software,Hardware,423.53,,,,Unplanned Actual,423.53,,423.53,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Computer Hardware,Hardware & Software,Hardware,,423.53,,,Unplanned Forecast,,423.53,-423.53,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Fixed Assets,Depr & Amort,Depreciation,4088.31,,,,Unplanned Actual,4088.31,,4088.31,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Fixed Assets,Depr & Amort,Depreciation,,4088.31,,,Unplanned Forecast,,4088.31,-4088.31,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Fixed Assets,Depr & Amort,Depreciation,,,1820.58,1820.58,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Individual Performance Recognition,Other,Employee Performance,3.95,,,,Unplanned Actual,3.95,,3.95,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Individual Performance Recognition,Other,Employee Performance,11.08,,,,Unplanned Actual,11.08,,11.08,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Individual Performance Recognition,Other,Employee Performance,,11.08,,,Unplanned Forecast,,11.08,-11.08,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Individual Performance Recognition,Other,Employee Performance,,3.95,,,Unplanned Forecast,,3.95,-3.95,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Individual Performance Recognition,Other,Employee Performance,,,193.0,193.0,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Individual Performance Recognition,Other,Employee Performance,,,145.0,145.0,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Insurance,Labor,Internal Labor,8648.22,,,,Unplanned Actual,8648.22,,8648.22,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Insurance,Labor,Internal Labor,8648.22,,,,Unplanned Actual,8648.22,,8648.22,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Insurance,Labor,Internal Labor,,8648.22,,,Unplanned Forecast,,8648.22,-8648.22,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Insurance,Labor,Internal Labor,,8648.22,,,Unplanned Forecast,,8648.22,-8648.22,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Insurance,Labor,Internal Labor,,,6608.0,6608.0,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Insurance,Labor,Internal Labor,,,4956.0,4956.0,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Memberships,Other,Other,100.0,,,,Unplanned Actual,100.0,,100.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Memberships,Other,Other,,100.0,,,Unplanned Forecast,,100.0,-100.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Other Miscellaneous Expense,Other,Other,,,822.9,822.9,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Other Miscellaneous Expense,Other,Other,,,383.33,383.33,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Outsourcing,Labor,External Labor,,,7004.0,7004.0,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Payroll Taxes - Salaries,Labor,Internal Labor,3622.12,,,,Unplanned Actual,3622.12,,3622.12,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Payroll Taxes - Salaries,Labor,Internal Labor,3540.76,,,,Unplanned Actual,3540.76,,3540.76,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Payroll Taxes - Salaries,Labor,Internal Labor,,3540.76,,,Unplanned Forecast,,3540.76,-3540.76,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Payroll Taxes - Salaries,Labor,Internal Labor,,3622.12,,,Unplanned Forecast,,3622.12,-3622.12,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Payroll Taxes - Salaries,Labor,Internal Labor,,,4624.0,4624.0,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Payroll Taxes - Salaries,Labor,Internal Labor,,,3995.0,3995.0,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Professional Services,Labor,External Labor,7004.0,,,,Unplanned Actual,7004.0,,7004.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Professional Services,Labor,External Labor,,7004.0,,,Unplanned Forecast,,7004.0,-7004.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Professional Services,Labor,External Labor,,,16666.67,16666.67,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Property Taxes,Other,Taxes,433.43,,,,Unplanned Actual,433.43,,433.43,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Property Taxes,Other,Taxes,,433.43,,,Unplanned Forecast,,433.43,-433.43,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Property Taxes,Other,Taxes,,,433.43,433.43,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Purchased Software,Hardware & Software,Software,12708.54,,,,Unplanned Actual,12708.54,,12708.54,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Purchased Software,Hardware & Software,Software,,12708.54,,,Unplanned Forecast,,12708.54,-12708.54,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Purchased Software,Hardware & Software,Software,,,300.0,300.0,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Regular Salaries And Wages,Labor,Internal Labor,48198.32,,,,Unplanned Actual,48198.32,,48198.32,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Regular Salaries And Wages,Labor,Internal Labor,56816.3,,,,Unplanned Actual,56816.3,,56816.3,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Regular Salaries And Wages,Labor,Internal Labor,,56816.3,,,Unplanned Forecast,,56816.3,-56816.3,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Regular Salaries And Wages,Labor,Internal Labor,,48198.32,,,Unplanned Forecast,,48198.32,-48198.32,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Regular Salaries And Wages,Labor,Internal Labor,,,57485.0,57485.0,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Regular Salaries And Wages,Labor,Internal Labor,,,50002.0,50002.0,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Retirement Medical,Labor,Internal Labor,5931.49,,,,Unplanned Actual,5931.49,,5931.49,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Retirement Medical,Labor,Internal Labor,5931.49,,,,Unplanned Actual,5931.49,,5931.49,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Retirement Medical,Labor,Internal Labor,,5931.49,,,Unplanned Forecast,,5931.49,-5931.49,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Retirement Medical,Labor,Internal Labor,,5931.49,,,Unplanned Forecast,,5931.49,-5931.49,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Retirement Medical,Labor,Internal Labor,,,6667.0,6667.0,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Retirement Medical,Labor,Internal Labor,,,5000.0,5000.0,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Retirement Plan Match,Labor,Internal Labor,5302.31,,,,Unplanned Actual,5302.31,,5302.31,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Retirement Plan Match,Labor,Internal Labor,6319.96,,,,Unplanned Actual,6319.96,,6319.96,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Retirement Plan Match,Labor,Internal Labor,,6319.96,,,Unplanned Forecast,,6319.96,-6319.96,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Retirement Plan Match,Labor,Internal Labor,,5302.31,,,Unplanned Forecast,,5302.31,-5302.31,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Retirement Plan Match,Labor,Internal Labor,,,6821.0,6821.0,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Retirement Plan Match,Labor,Internal Labor,,,5964.0,5964.0,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Savings Plan,Labor,Internal Labor,2654.64,,,,Unplanned Actual,2654.64,,2654.64,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Savings Plan,Labor,Internal Labor,2989.44,,,,Unplanned Actual,2989.44,,2989.44,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Savings Plan,Labor,Internal Labor,,2989.44,,,Unplanned Forecast,,2989.44,-2989.44,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Savings Plan,Labor,Internal Labor,,2654.64,,,Unplanned Forecast,,2654.64,-2654.64,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Savings Plan,Labor,Internal Labor,,,3449.0,3449.0,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Savings Plan,Labor,Internal Labor,,,3000.0,3000.0,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Software,Depr & Amort,Amortization,69293.5,,,,Unplanned Actual,69293.5,,69293.5,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Software,Depr & Amort,Amortization,,69293.5,,,Unplanned Forecast,,69293.5,-69293.5,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Software,Depr & Amort,Amortization,,,71561.23,71561.23,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Software Maintenance,Hardware & Software,Software Maintenance,53529.73,,,,Unplanned Actual,53529.73,,53529.73,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Software Maintenance,Hardware & Software,Software Maintenance,6286.77,,,,Unplanned Actual,6286.77,,6286.77,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Software Maintenance,Hardware & Software,Software Maintenance,,6286.77,,,Unplanned Forecast,,6286.77,-6286.77,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Software Maintenance,Hardware & Software,Software Maintenance,,53529.73,,,Unplanned Forecast,,53529.73,-53529.73,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Software Maintenance,Hardware & Software,Software Maintenance,,,62500.0,62500.0,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Team Performance,Other,Recognition,,,50.0,50.0,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Team Performance,Other,Recognition,,,38.0,38.0,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Telecom,Other,Telecomm,631.06,,,,Unplanned Actual,631.06,,631.06,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Telecom,Other,Telecomm,1410.13,,,,Unplanned Actual,1410.13,,1410.13,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Telecom,Other,Telecomm,,1410.13,,,Unplanned Forecast,,1410.13,-1410.13,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Telecom,Other,Telecomm,,631.06,,,Unplanned Forecast,,631.06,-631.06,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Telecom,Other,Telecomm,,,300.0,300.0,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Training,Other,Training,1195.0,,,,Unplanned Actual,1195.0,,1195.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Training,Other,Training,,1195.0,,,Unplanned Forecast,,1195.0,-1195.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Training,Other,Training,,,500.0,500.0,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Training,Other,Training,,,83.33,83.33,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Travel Expense,Other,Travel,120.0,,,,Unplanned Actual,120.0,,120.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Travel Expense,Other,Travel,,120.0,,,Unplanned Forecast,,120.0,-120.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Travel Expense,Other,Travel,,,1833.33,1833.33,Planned Only,,,0.0,4,Apr
Apr,Manufacturing,USA,USA,Manufacturing,BU Support,Travel Expense,Other,Travel,,,125.0,125.0,Planned Only,,,0.0,4,Apr
Apr,Office & Administrative,Latin America,Brazil,R2,Functional,Fixed Assets,Depr & Amort,Depreciation,2275.3,,,,Unplanned Actual,2275.3,,2275.3,4,Apr
Apr,Office & Administrative,Latin America,Brazil,R2,Functional,Fixed Assets,Depr & Amort,Depreciation,,2275.3,,,Unplanned Forecast,,2275.3,-2275.3,4,Apr
Apr,Office & Administrative,Latin America,Brazil,R2,Functional,Fixed Assets,Depr & Amort,Depreciation,,,2083.92,2083.92,Planned Only,,,0.0,4,Apr
Apr,Office & Administrative,USA,USA,R2,Functional,Bonuses,Labor,Internal Labor,9395.5,,,,Unplanned Actual,9395.5,,9395.5,4,Apr
Apr,Office & Administrative,USA,USA,R2,Functional,Bonuses,Labor,Internal Labor,,9395.5,,,Unplanned Forecast,,9395.5,-9395.5,4,Apr
Apr,Office & Administrative,USA,USA,R2,Functional,Bonuses,Labor,Internal Labor,,,9492.0,9492.0,Planned Only,,,0.0,4,Apr
